edge_id,timestamp,old_state,new_state,score,auc
3451-5996,10,normal,anomalous,0.70019525,0.7559107411116675
3821-5989,10,normal,anomalous,0.67816085,0.7559107411116675
1738-6000,10,normal,anomalous,0.6601313,0.7559107411116675
1195-6007,10,normal,anomalous,0.7526429,0.7559107411116675
5223-6014,10,normal,anomalous,0.7063514,0.7559107411116675
1630-6006,10,anomalous,normal,0.075540654,0.7559107411116675
4463-6024,10,normal,anomalous,0.6511845,0.7559107411116675
3504-6041,10,normal,anomalous,0.7624635,0.7559107411116675
2628-6042,10,normal,anomalous,0.60334486,0.7559107411116675
3056-6039,10,normal,anomalous,0.7329664,0.7559107411116675
4142-6047,10,normal,anomalous,0.65910876,0.7559107411116675
2183-6050,10,normal,anomalous,0.7063602,0.7559107411116675
3129-6056,10,normal,anomalous,0.748552,0.7559107411116675
2441-6056,10,normal,anomalous,0.70376474,0.7559107411116675
1991-6059,10,normal,anomalous,0.7414092,0.7559107411116675
2472-6067,10,normal,anomalous,0.75002867,0.7559107411116675
2388-6064,10,normal,anomalous,0.6183573,0.7559107411116675
244-6067,10,normal,anomalous,0.79789275,0.7559107411116675
470-6087,10,normal,anomalous,0.7038168,0.7559107411116675
784-6088,10,normal,anomalous,0.7574267,0.7559107411116675
1197-6083,10,normal,anomalous,0.77841717,0.7559107411116675
2446-6091,10,normal,anomalous,0.7658758,0.7559107411116675
3386-6104,10,normal,anomalous,0.69366056,0.7559107411116675
5123-6111,11,normal,anomalous,0.6650329,0.7435899199599799
2419-6115,11,normal,anomalous,0.76733583,0.7435899199599799
2626-6122,11,normal,anomalous,0.70116776,0.7435899199599799
3759-6127,11,normal,anomalous,0.69398993,0.7435899199599799
3992-6131,11,normal,anomalous,0.6627547,0.7435899199599799
4956-6137,11,normal,anomalous,0.645236,0.7435899199599799
4936-6138,11,normal,anomalous,0.64277357,0.7435899199599799
2445-6138,11,normal,anomalous,0.7326218,0.7435899199599799
3534-6141,11,anomalous,normal,0.06444848,0.7435899199599799
435-6151,11,normal,anomalous,0.67973167,0.7435899199599799
4446-6146,11,normal,anomalous,0.65461516,0.7435899199599799
6129-6155,11,anomalous,normal,0.41713336,0.7435899199599799
6151-6158,11,normal,anomalous,0.70693517,0.7435899199599799
2374-6152,11,anomalous,normal,0.49612305,0.7435899199599799
382-6156,11,normal,anomalous,0.6218705,0.7435899199599799
3415-6155,11,normal,anomalous,0.7173937,0.7435899199599799
4054-6156,11,normal,anomalous,0.63652456,0.7435899199599799
4591-6159,11,normal,anomalous,0.66002357,0.7435899199599799
2988-6167,11,normal,anomalous,0.6903477,0.7435899199599799
6172-9533,11,anomalous,normal,0.45173004,0.7435899199599799
1362-6181,11,normal,anomalous,0.6526058,0.7435899199599799
5367-6175,11,normal,anomalous,0.7172681,0.7435899199599799
989-6181,11,normal,anomalous,0.60886455,0.7435899199599799
5105-6183,11,normal,anomalous,0.6610219,0.7435899199599799
5050-6183,11,normal,anomalous,0.63030136,0.7435899199599799
1886-6198,11,normal,anomalous,0.6293606,0.7435899199599799
1714-6198,11,normal,anomalous,0.6151291,0.7435899199599799
4020-6198,11,normal,anomalous,0.7010487,0.7435899199599799
299-6196,11,normal,anomalous,0.69600046,0.7435899199599799
1288-6195,11,normal,anomalous,0.6985791,0.7435899199599799
492-6195,11,normal,anomalous,0.68886006,0.7435899199599799
753-6201,11,normal,anomalous,0.6525074,0.7435899199599799
4301-6210,11,anomalous,normal,0.07062635,0.7435899199599799
4703-6210,11,normal,anomalous,0.6775836,0.7435899199599799
4715-6210,11,normal,anomalous,0.5502653,0.7435899199599799
6062-6214,11,anomalous,normal,0.14075756,0.7435899199599799
3078-6213,11,normal,anomalous,0.68453556,0.7435899199599799
2338-6213,11,normal,anomalous,0.65792394,0.7435899199599799
5532-6219,11,normal,anomalous,0.69709,0.7435899199599799
5960-6221,11,normal,anomalous,0.7733206,0.7435899199599799
5586-6221,11,anomalous,normal,0.09347311,0.7435899199599799
5038-6221,11,normal,anomalous,0.7454325,0.7435899199599799
5039-6230,11,normal,anomalous,0.6756302,0.7435899199599799
5655-6227,11,normal,anomalous,0.64377725,0.7435899199599799
2940-6235,11,anomalous,normal,0.09893957,0.7435899199599799
1450-6239,11,normal,anomalous,0.7376961,0.7435899199599799
5177-6240,11,normal,anomalous,0.6327987,0.7435899199599799
5956-6241,11,normal,anomalous,0.72178346,0.7435899199599799
2921-6238,11,normal,anomalous,0.64254886,0.7435899199599799
1450-6238,11,normal,anomalous,0.65124106,0.7435899199599799
5132-6259,11,normal,anomalous,0.73394537,0.7435899199599799
3844-6255,11,normal,anomalous,0.71205014,0.7435899199599799
5277-6265,11,normal,anomalous,0.7351279,0.7435899199599799
3256-6267,11,normal,anomalous,0.6785659,0.7435899199599799
2256-6267,11,anomalous,normal,0.46409303,0.7435899199599799
4753-6263,11,normal,anomalous,0.78143895,0.7435899199599799
6111-6268,11,normal,anomalous,0.707062,0.7435899199599799
5157-6268,11,normal,anomalous,0.6721805,0.7435899199599799
1916-6277,11,normal,anomalous,0.72337234,0.7435899199599799
4638-6277,11,normal,anomalous,0.5219506,0.7435899199599799
2388-6272,11,normal,anomalous,0.6405202,0.7435899199599799
6136-6276,11,normal,anomalous,0.6663226,0.7435899199599799
1725-6279,11,anomalous,normal,0.09725484,0.7435899199599799
4858-6283,11,normal,anomalous,0.55202025,0.7435899199599799
6210-6289,11,normal,anomalous,0.7219353,0.7435899199599799
250-6288,11,normal,anomalous,0.6752544,0.7435899199599799
5953-6289,11,normal,anomalous,0.72596115,0.7435899199599799
2892-6301,11,normal,anomalous,0.7309504,0.7435899199599799
351-6303,11,normal,anomalous,0.6710535,0.7435899199599799
1599-6311,11,normal,anomalous,0.6896567,0.7435899199599799
808-6294,11,normal,anomalous,0.6889667,0.7435899199599799
4736-6325,11,normal,anomalous,0.74823904,0.7435899199599799
5310-6330,11,normal,anomalous,0.7007751,0.7435899199599799
1780-6327,11,anomalous,normal,0.067942776,0.7435899199599799
1831-6329,11,normal,anomalous,0.65029836,0.7435899199599799
223-6319,11,anomalous,normal,0.49721968,0.7435899199599799
6162-6323,11,normal,anomalous,0.6353357,0.7435899199599799
6296-6328,11,normal,anomalous,0.63461244,0.7435899199599799
3768-6332,11,normal,anomalous,0.6265758,0.7435899199599799
5500-6338,11,normal,anomalous,0.57356644,0.7435899199599799
4779-6334,11,normal,anomalous,0.6229183,0.7435899199599799
3381-6337,11,anomalous,normal,0.43646103,0.7435899199599799
3699-6336,11,normal,anomalous,0.70798355,0.7435899199599799
6234-6344,11,normal,anomalous,0.6583549,0.7435899199599799
1074-6346,11,normal,anomalous,0.7311701,0.7435899199599799
1591-6348,11,normal,anomalous,0.6375209,0.7435899199599799
4355-6347,11,normal,anomalous,0.68845546,0.7435899199599799
2803-6348,11,normal,anomalous,0.7271855,0.7435899199599799
2915-6342,11,normal,anomalous,0.7260274,0.7435899199599799
6328-6353,11,normal,anomalous,0.65347964,0.7435899199599799
2765-6356,11,normal,anomalous,0.69276583,0.7435899199599799
5508-6349,11,normal,anomalous,0.7376702,0.7435899199599799
2763-6357,11,normal,anomalous,0.65468395,0.7435899199599799
5457-6357,11,normal,anomalous,0.6149904,0.7435899199599799
5513-6372,11,normal,anomalous,0.54421514,0.7435899199599799
6328-6367,11,normal,anomalous,0.6780787,0.7435899199599799
897-6361,12,normal,anomalous,0.6203058,0.759257
5410-6371,12,normal,anomalous,0.6811907,0.759257
3338-6361,12,normal,anomalous,0.67828757,0.759257
3540-6368,12,anomalous,normal,0.20301649,0.759257
1624-6375,12,normal,anomalous,0.7011268,0.759257
112-6374,12,normal,anomalous,0.7624745,0.759257
402-6374,12,normal,anomalous,0.6012625,0.759257
6020-6378,12,normal,anomalous,0.72529244,0.759257
1888-6377,12,anomalous,normal,0.07383953,0.759257
2528-6379,12,normal,anomalous,0.78355455,0.759257
2672-6388,12,normal,anomalous,0.78178865,0.759257
6282-6384,12,anomalous,normal,0.3745541,0.759257
4673-6386,12,normal,anomalous,0.709951,0.759257
3541-6387,12,normal,anomalous,0.6965174,0.759257
1124-6391,12,normal,anomalous,0.6348514,0.759257
5136-6394,12,anomalous,normal,0.27644724,0.759257
5868-6402,12,normal,anomalous,0.6930236,0.759257
5000-6406,12,normal,anomalous,0.672622,0.759257
3280-6402,12,normal,anomalous,0.63431835,0.759257
5437-6409,12,normal,anomalous,0.7712829,0.759257
5796-6423,12,normal,anomalous,0.7307295,0.759257
5532-6442,12,normal,anomalous,0.69788855,0.759257
4499-6443,12,normal,anomalous,0.7117078,0.759257
1791-6443,12,normal,anomalous,0.6940022,0.759257
3626-6449,12,normal,anomalous,0.73386407,0.759257
2579-6454,12,normal,anomalous,0.61083746,0.759257
5859-6458,12,normal,anomalous,0.61380607,0.759257
2262-6455,12,normal,anomalous,0.6020654,0.759257
5542-6459,12,normal,anomalous,0.6226381,0.759257
4503-6459,12,normal,anomalous,0.65640736,0.759257
954-6458,12,normal,anomalous,0.7382765,0.759257
478-6469,12,normal,anomalous,0.7711395,0.759257
1197-6469,12,normal,anomalous,0.73343295,0.759257
6002-6467,12,normal,anomalous,0.5216282,0.759257
4357-6469,12,anomalous,normal,0.4833964,0.759257
3603-6475,12,normal,anomalous,0.5225833,0.759257
5964-6478,12,anomalous,normal,0.47893643,0.759257
402-6480,12,normal,anomalous,0.7708289,0.759257
722-6483,12,normal,anomalous,0.7586812,0.759257
1071-6488,12,normal,anomalous,0.5365198,0.759257
5517-6483,12,normal,anomalous,0.6914932,0.759257
6358-6485,12,normal,anomalous,0.6692878,0.759257
82-6484,12,normal,anomalous,0.732932,0.759257
1720-6483,12,normal,anomalous,0.68840814,0.759257
1111-6491,12,anomalous,normal,0.48027807,0.759257
6257-6501,12,normal,anomalous,0.72595567,0.759257
1720-6497,12,normal,anomalous,0.5547702,0.759257
3478-6500,12,normal,anomalous,0.68118685,0.759257
5259-6500,12,normal,anomalous,0.6195437,0.759257
1009-6503,12,normal,anomalous,0.67721564,0.759257
5451-6513,12,normal,anomalous,0.6681937,0.759257
3725-6512,12,normal,anomalous,0.70216596,0.759257
2453-6516,12,anomalous,normal,0.08673188,0.759257
3613-6509,12,normal,anomalous,0.714255,0.759257
1217-6525,12,normal,anomalous,0.7114223,0.759257
268-6523,12,anomalous,normal,0.06789727,0.759257
4789-6527,12,normal,anomalous,0.7624267,0.759257
3252-6531,12,normal,anomalous,0.56875646,0.759257
5335-6529,12,normal,anomalous,0.54898095,0.759257
3774-6534,12,normal,anomalous,0.6331334,0.759257
1226-6534,12,normal,anomalous,0.5589548,0.759257
3587-6540,12,normal,anomalous,0.60318506,0.759257
309-6544,12,normal,anomalous,0.7405158,0.759257
5482-6545,12,normal,anomalous,0.6332035,0.759257
4496-6552,12,normal,anomalous,0.67758596,0.759257
6463-6564,12,anomalous,normal,0.4910054,0.759257
6451-6566,12,normal,anomalous,0.632856,0.759257
6109-6566,12,normal,anomalous,0.70307326,0.759257
2513-6579,12,normal,anomalous,0.6015319,0.759257
2054-6574,12,normal,anomalous,0.7181894,0.759257
4902-6591,12,normal,anomalous,0.67684734,0.759257
3704-6590,12,normal,anomalous,0.6953148,0.759257
1290-6593,12,normal,anomalous,0.5889772,0.759257
6598-6604,12,anomalous,normal,0.48758698,0.759257
250-6606,12,anomalous,normal,0.08054484,0.759257
4582-6611,12,normal,anomalous,0.6890985,0.759257
3638-6607,12,normal,anomalous,0.52673054,0.759257
865-6607,12,anomalous,normal,0.47078958,0.759257
6519-6614,12,normal,anomalous,0.7144536,0.759257
4579-6607,12,normal,anomalous,0.5573357,0.759257
2701-6620,13,anomalous,normal,0.074754685,0.77230425
1376-6620,13,normal,anomalous,0.71528745,0.77230425
5548-6617,13,normal,anomalous,0.62514454,0.77230425
2849-6615,13,anomalous,normal,0.47796366,0.77230425
5310-6615,13,normal,anomalous,0.7284226,0.77230425
1704-6625,13,normal,anomalous,0.7334091,0.77230425
625-6625,13,normal,anomalous,0.6090952,0.77230425
6386-6621,13,normal,anomalous,0.664596,0.77230425
4775-6615,13,normal,anomalous,0.8036883,0.77230425
4538-6620,13,normal,anomalous,0.717582,0.77230425
3164-6634,13,normal,anomalous,0.6469886,0.77230425
5231-6638,13,normal,anomalous,0.5887237,0.77230425
4837-6639,13,normal,anomalous,0.58495086,0.77230425
1560-6639,13,normal,anomalous,0.6591621,0.77230425
2430-6639,13,normal,anomalous,0.7266548,0.77230425
2226-6638,13,normal,anomalous,0.58616936,0.77230425
272-6650,13,anomalous,normal,0.43872082,0.77230425
1020-6650,13,normal,anomalous,0.6912978,0.77230425
983-6649,13,anomalous,normal,0.49396324,0.77230425
6521-6674,13,normal,anomalous,0.66699725,0.77230425
46-6673,13,anomalous,normal,0.48693892,0.77230425
5701-6675,13,normal,anomalous,0.77240217,0.77230425
5762-6685,13,normal,anomalous,0.6950239,0.77230425
5175-6688,13,anomalous,normal,0.16953011,0.77230425
3480-6695,13,normal,anomalous,0.7313759,0.77230425
2183-6692,13,normal,anomalous,0.60587543,0.77230425
4377-6690,13,normal,anomalous,0.6521711,0.77230425
6427-6690,13,normal,anomalous,0.5969954,0.77230425
81-6705,13,normal,anomalous,0.6452968,0.77230425
6169-6709,13,normal,anomalous,0.5064502,0.77230425
888-6701,13,normal,anomalous,0.6823143,0.77230425
69-6701,13,normal,anomalous,0.733766,0.77230425
270-6701,13,normal,anomalous,0.73141724,0.77230425
1117-6713,13,anomalous,normal,0.06384255,0.77230425
629-6715,13,normal,anomalous,0.71683663,0.77230425
4637-6723,13,normal,anomalous,0.59681326,0.77230425
4379-6721,13,normal,anomalous,0.577005,0.77230425
3418-6721,13,normal,anomalous,0.6738426,0.77230425
6621-6729,13,normal,anomalous,0.57119864,0.77230425
5393-6729,13,anomalous,normal,0.11515929,0.77230425
2309-6727,13,normal,anomalous,0.64976066,0.77230425
3063-6727,13,normal,anomalous,0.74829865,0.77230425
4519-6729,13,normal,anomalous,0.59395725,0.77230425
5961-6734,13,normal,anomalous,0.5964248,0.77230425
6618-6753,13,anomalous,normal,0.49756372,0.77230425
5787-6742,13,normal,anomalous,0.6116646,0.77230425
3511-6747,13,normal,anomalous,0.5069503,0.77230425
5650-6743,13,normal,anomalous,0.5929166,0.77230425
3040-6751,13,anomalous,normal,0.49334845,0.77230425
1732-6751,13,anomalous,normal,0.078097954,0.77230425
5869-6745,13,anomalous,normal,0.09440921,0.77230425
788-6755,13,anomalous,normal,0.082923114,0.77230425
229-6755,13,normal,anomalous,0.6602668,0.77230425
4858-6770,13,anomalous,normal,0.09550615,0.77230425
5175-6756,13,anomalous,normal,0.09270051,0.77230425
6162-6756,13,anomalous,normal,0.08688881,0.77230425
3961-6775,13,normal,anomalous,0.69350666,0.77230425
3989-6792,13,normal,anomalous,0.6614747,0.77230425
2525-6792,13,normal,anomalous,0.6846824,0.77230425
6204-6794,13,normal,anomalous,0.7354479,0.77230425
2244-6792,13,normal,anomalous,0.7401793,0.77230425
6069-6792,13,anomalous,normal,0.48953652,0.77230425
6348-6797,13,anomalous,normal,0.44362912,0.77230425
518-6794,13,normal,anomalous,0.6165113,0.77230425
2371-6790,13,anomalous,normal,0.48876157,0.77230425
293-6790,13,normal,anomalous,0.5568633,0.77230425
277-6796,13,normal,anomalous,0.615921,0.77230425
6215-6798,13,anomalous,normal,0.49954975,0.77230425
5976-6800,13,anomalous,normal,0.49877253,0.77230425
4415-6800,13,anomalous,normal,0.49353635,0.77230425
2917-6800,13,normal,anomalous,0.69587797,0.77230425
6743-6799,13,normal,anomalous,0.7551224,0.77230425
1996-6809,13,normal,anomalous,0.63801235,0.77230425
2952-6819,13,normal,anomalous,0.57700443,0.77230425
4436-6816,13,normal,anomalous,0.6848772,0.77230425
2978-6819,13,normal,anomalous,0.7048395,0.77230425
5506-6821,13,anomalous,normal,0.0742701,0.77230425
705-6814,13,normal,anomalous,0.6667405,0.77230425
5894-6826,13,normal,anomalous,0.6787738,0.77230425
144-1776,1,normal,anomalous,0.53445417,0.79423625
91-1812,1,normal,anomalous,0.7021305,0.79423625
1179-1854,1,normal,anomalous,0.61763203,0.79423625
524-1894,1,normal,anomalous,0.5886607,0.79423625
892-1970,1,anomalous,normal,0.4909004,0.79423625
1289-1972,1,normal,anomalous,0.67828727,0.79423625
624-2031,1,normal,anomalous,0.6144714,0.79423625
985-2031,1,normal,anomalous,0.5740509,0.79423625
1194-2027,1,normal,anomalous,0.66690814,0.79423625
418-2040,1,anomalous,normal,0.4775056,0.79423625
363-2040,1,normal,anomalous,0.6653282,0.79423625
968-2139,1,normal,anomalous,0.5675814,0.79423625
1616-2237,1,normal,anomalous,0.65468067,0.79423625
2091-2355,1,normal,anomalous,0.73646086,0.79423625
271-2366,1,normal,anomalous,0.67712986,0.79423625
857-2366,1,normal,anomalous,0.6265537,0.79423625
648-2403,1,anomalous,normal,0.45043588,0.79423625
470-2422,1,normal,anomalous,0.66044754,0.79423625
1298-2422,1,normal,anomalous,0.57892054,0.79423625
1020-2432,1,normal,anomalous,0.6399658,0.79423625
2146-2433,1,normal,anomalous,0.6635675,0.79423625
2195-2434,1,normal,anomalous,0.6026033,0.79423625
327-2442,1,normal,anomalous,0.70263565,0.79423625
699-2485,1,normal,anomalous,0.5662592,0.79423625
1030-2493,1,normal,anomalous,0.63377684,0.79423625
638-2498,1,anomalous,normal,0.49631107,0.79423625
1582-2510,1,normal,anomalous,0.58659273,0.79423625
468-2522,1,anomalous,normal,0.38181767,0.79423625
537-2549,2,normal,anomalous,0.6845171,0.755410955477739
626-2572,2,normal,anomalous,0.651458,0.755410955477739
454-2614,2,normal,anomalous,0.6195685,0.755410955477739
1095-2620,2,normal,anomalous,0.6391862,0.755410955477739
284-2656,2,anomalous,normal,0.42635137,0.755410955477739
274-2685,2,anomalous,normal,0.47791827,0.755410955477739
1261-2695,2,normal,anomalous,0.66037357,0.755410955477739
1891-2701,2,anomalous,normal,0.46873346,0.755410955477739
2134-2739,2,normal,anomalous,0.65689665,0.755410955477739
1314-2793,2,normal,anomalous,0.66102624,0.755410955477739
1902-2852,2,normal,anomalous,0.7196754,0.755410955477739
216-2861,2,normal,anomalous,0.5810775,0.755410955477739
1419-2866,2,normal,anomalous,0.71108425,0.755410955477739
216-2866,2,normal,anomalous,0.685727,0.755410955477739
1733-2895,2,normal,anomalous,0.58551013,0.755410955477739
2246-2939,2,normal,anomalous,0.71926266,0.755410955477739
699-2942,2,normal,anomalous,0.69181865,0.755410955477739
330-2969,2,anomalous,normal,0.48007458,0.755410955477739
2216-3003,2,normal,anomalous,0.63794327,0.755410955477739
2109-3020,2,normal,anomalous,0.6658063,0.755410955477739
280-3034,2,normal,anomalous,0.67029995,0.755410955477739
2879-3090,2,normal,anomalous,0.66829354,0.755410955477739
1043-3108,2,normal,anomalous,0.6473009,0.755410955477739
1167-3118,2,normal,anomalous,0.63881963,0.755410955477739
1704-3135,2,normal,anomalous,0.6669816,0.755410955477739
2115-3147,2,anomalous,normal,0.48733094,0.755410955477739
16-3168,3,normal,anomalous,0.67479473,0.90140075
3161-3172,3,normal,anomalous,0.62197113,0.90140075
2588-3182,3,normal,anomalous,0.6452954,0.90140075
334-3183,3,normal,anomalous,0.5078626,0.90140075
577-3184,3,normal,anomalous,0.55955476,0.90140075
1066-3182,3,normal,anomalous,0.6368218,0.90140075
1225-3182,3,normal,anomalous,0.56437874,0.90140075
906-3183,3,normal,anomalous,0.6077779,0.90140075
299-3182,3,normal,anomalous,0.5587479,0.90140075
1712-3182,3,normal,anomalous,0.50120384,0.90140075
1568-3191,3,anomalous,normal,0.36032072,0.90140075
2164-3202,3,normal,anomalous,0.6232098,0.90140075
1208-3199,3,normal,anomalous,0.5679577,0.90140075
2064-3202,3,normal,anomalous,0.5180336,0.90140075
557-3197,3,anomalous,normal,0.46454275,0.90140075
423-3199,3,normal,anomalous,0.508473,0.90140075
1248-3210,3,normal,anomalous,0.54551876,0.90140075
1514-3220,3,normal,anomalous,0.5317902,0.90140075
81-3217,3,normal,anomalous,0.5382572,0.90140075
299-3219,3,normal,anomalous,0.5344716,0.90140075
2855-3230,3,normal,anomalous,0.6427255,0.90140075
1691-3222,3,normal,anomalous,0.5190513,0.90140075
1883-3246,3,anomalous,normal,0.41615254,0.90140075
2820-3247,3,normal,anomalous,0.60577,0.90140075
1995-3246,3,normal,anomalous,0.56489766,0.90140075
2108-3261,3,normal,anomalous,0.617912,0.90140075
1548-3260,3,normal,anomalous,0.58419245,0.90140075
884-3263,3,normal,anomalous,0.52005565,0.90140075
3043-3261,3,anomalous,normal,0.46662223,0.90140075
592-3270,3,normal,anomalous,0.5347921,0.90140075
2279-3285,3,normal,anomalous,0.6902938,0.90140075
3214-3281,3,normal,anomalous,0.60546154,0.90140075
479-3288,3,normal,anomalous,0.53409046,0.90140075
2359-3289,3,normal,anomalous,0.54313934,0.90140075
1838-3295,3,normal,anomalous,0.60996807,0.90140075
2329-3295,3,normal,anomalous,0.5998036,0.90140075
1580-3295,3,normal,anomalous,0.5510252,0.90140075
944-3308,3,normal,anomalous,0.60898995,0.90140075
2237-3310,3,normal,anomalous,0.5128814,0.90140075
1009-3319,3,normal,anomalous,0.52641636,0.90140075
1001-3319,3,normal,anomalous,0.6081596,0.90140075
342-3319,3,normal,anomalous,0.5900595,0.90140075
3265-3322,3,normal,anomalous,0.63673145,0.90140075
1423-3326,3,normal,anomalous,0.57548565,0.90140075
1460-3326,3,normal,anomalous,0.5096291,0.90140075
2247-3329,3,normal,anomalous,0.5728446,0.90140075
3039-3329,3,normal,anomalous,0.5209,0.90140075
1549-3334,3,normal,anomalous,0.5977364,0.90140075
55-3354,3,normal,anomalous,0.56705165,0.90140075
2157-3328,3,normal,anomalous,0.70148695,0.90140075
2236-3341,3,normal,anomalous,0.53347296,0.90140075
452-3340,3,normal,anomalous,0.5123622,0.90140075
31-3347,3,normal,anomalous,0.6167238,0.90140075
2358-3351,3,anomalous,normal,0.43452066,0.90140075
2426-3352,3,anomalous,normal,0.46726695,0.90140075
672-3347,3,normal,anomalous,0.5742589,0.90140075
536-3347,3,anomalous,normal,0.44876894,0.90140075
604-3365,3,normal,anomalous,0.5122034,0.90140075
3295-3370,3,normal,anomalous,0.59557784,0.90140075
577-3387,3,normal,anomalous,0.5034573,0.90140075
211-3380,3,normal,anomalous,0.5236083,0.90140075
2471-3376,3,normal,anomalous,0.52370876,0.90140075
236-3386,3,normal,anomalous,0.5613941,0.90140075
169-3386,3,normal,anomalous,0.5701606,0.90140075
3306-3386,3,normal,anomalous,0.5711108,0.90140075
2471-3386,3,normal,anomalous,0.6063295,0.90140075
55-3386,3,anomalous,normal,0.39628235,0.90140075
3278-3392,3,normal,anomalous,0.5774683,0.90140075
452-3393,3,normal,anomalous,0.54233825,0.90140075
2976-3394,3,normal,anomalous,0.50018996,0.90140075
3118-3398,3,anomalous,normal,0.49096864,0.90140075
762-3404,3,normal,anomalous,0.5669113,0.90140075
2339-3414,3,normal,anomalous,0.5747431,0.90140075
154-3424,3,normal,anomalous,0.5819821,0.90140075
524-3418,3,normal,anomalous,0.5357109,0.90140075
577-3430,3,normal,anomalous,0.68843806,0.90140075
577-3434,3,anomalous,normal,0.12608708,0.90140075
643-3439,3,anomalous,normal,0.3730968,0.90140075
867-3435,3,normal,anomalous,0.50484294,0.90140075
24-3435,3,normal,anomalous,0.5307325,0.90140075
3374-3442,3,anomalous,normal,0.49232602,0.90140075
1009-3452,3,normal,anomalous,0.58775955,0.90140075
1001-3452,3,anomalous,normal,0.44206613,0.90140075
882-3458,3,normal,anomalous,0.6154549,0.90140075
2167-3458,3,anomalous,normal,0.48851377,0.90140075
3394-3459,3,normal,anomalous,0.5071686,0.90140075
1591-3459,3,normal,anomalous,0.62659246,0.90140075
2240-3474,3,anomalous,normal,0.05839224,0.90140075
3307-3475,3,normal,anomalous,0.6109578,0.90140075
3352-3490,3,normal,anomalous,0.6455222,0.90140075
2742-3484,3,normal,anomalous,0.57483375,0.90140075
2980-3497,3,normal,anomalous,0.5467846,0.90140075
1668-3505,3,normal,anomalous,0.51702815,0.90140075
3208-3507,3,normal,anomalous,0.56960064,0.90140075
780-3512,3,normal,anomalous,0.5636492,0.90140075
1084-3511,3,normal,anomalous,0.50733674,0.90140075
1491-3519,3,normal,anomalous,0.56259835,0.90140075
3496-3519,3,normal,anomalous,0.6109571,0.90140075
1405-3523,3,normal,anomalous,0.5343345,0.90140075
220-3530,3,anomalous,normal,0.30369824,0.90140075
3404-3530,3,normal,anomalous,0.6075387,0.90140075
1632-3539,3,normal,anomalous,0.63417196,0.90140075
1413-3539,3,anomalous,normal,0.44036666,0.90140075
989-3540,3,normal,anomalous,0.5666122,0.90140075
53-3545,3,anomalous,normal,0.49639788,0.90140075
3222-3559,3,normal,anomalous,0.6313366,0.90140075
2359-3564,3,normal,anomalous,0.50161546,0.90140075
3421-3568,3,normal,anomalous,0.6474373,0.90140075
3425-3570,3,normal,anomalous,0.6181881,0.90140075
2155-3573,3,normal,anomalous,0.5143508,0.90140075
3201-3571,3,normal,anomalous,0.65821654,0.90140075
897-3575,3,anomalous,normal,0.42665,0.90140075
3004-3581,3,normal,anomalous,0.52119744,0.90140075
1397-3582,3,normal,anomalous,0.5230876,0.90140075
1427-3594,3,anomalous,normal,0.44598943,0.90140075
409-3594,3,normal,anomalous,0.5427131,0.90140075
215-3594,3,normal,anomalous,0.5577741,0.90140075
3261-3591,3,normal,anomalous,0.5945824,0.90140075
1374-3606,3,normal,anomalous,0.51361036,0.90140075
409-3606,3,normal,anomalous,0.5325027,0.90140075
578-3610,3,anomalous,normal,0.3912256,0.90140075
154-3611,3,normal,anomalous,0.5738572,0.90140075
2051-3619,3,normal,anomalous,0.6824262,0.90140075
2593-3631,3,anomalous,normal,0.36845878,0.90140075
3421-3646,3,normal,anomalous,0.5911189,0.90140075
1895-3643,3,normal,anomalous,0.5385555,0.90140075
1575-3643,3,normal,anomalous,0.51341087,0.90140075
3550-3651,3,normal,anomalous,0.65754807,0.90140075
2672-3652,3,normal,anomalous,0.594831,0.90140075
2624-3652,3,anomalous,normal,0.45141622,0.90140075
1295-3652,3,normal,anomalous,0.5539074,0.90140075
3260-3648,3,normal,anomalous,0.57161206,0.90140075
3403-3648,3,normal,anomalous,0.6726802,0.90140075
2701-3652,3,normal,anomalous,0.5622509,0.90140075
2717-3652,3,anomalous,normal,0.37175843,0.90140075
2040-3662,4,normal,anomalous,0.5115898,0.9073378378378378
3325-3665,4,normal,anomalous,0.55348665,0.9073378378378378
3305-3666,4,normal,anomalous,0.5577862,0.9073378378378378
3325-3664,4,normal,anomalous,0.53884935,0.9073378378378378
1201-3663,4,anomalous,normal,0.3684633,0.9073378378378378
1888-3669,4,normal,anomalous,0.50817597,0.9073378378378378
3042-3687,4,normal,anomalous,0.5048971,0.9073378378378378
3587-3687,4,normal,anomalous,0.56037337,0.9073378378378378
282-3688,4,normal,anomalous,0.5690611,0.9073378378378378
51-3687,4,normal,anomalous,0.6073878,0.9073378378378378
1026-3687,4,normal,anomalous,0.53477085,0.9073378378378378
2832-3675,4,normal,anomalous,0.5224305,0.9073378378378378
1737-3675,4,normal,anomalous,0.59690195,0.9073378378378378
3627-3687,4,normal,anomalous,0.62976897,0.9073378378378378
206-3694,4,normal,anomalous,0.5271361,0.9073378378378378
1645-3696,4,normal,anomalous,0.51341885,0.9073378378378378
2755-3697,4,anomalous,normal,0.45565587,0.9073378378378378
545-3705,4,normal,anomalous,0.61790144,0.9073378378378378
1000-3705,4,anomalous,normal,0.49382597,0.9073378378378378
1001-3707,4,normal,anomalous,0.5460927,0.9073378378378378
684-3707,4,normal,anomalous,0.61900383,0.9073378378378378
3414-3713,4,normal,anomalous,0.5228561,0.9073378378378378
